@relation 'arff_tomcat-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R8,21-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-11'

@attribute 0.375rfc... numeric
@attribute -0.491ic... numeric
@attribute 0.432avg_cc... numeric
@attribute 0.478lcom3... numeric
@attribute -0.413ca... numeric
@attribute -0.688noc... numeric
@attribute 0.546amc... numeric
@attribute -0.532amc... numeric
@attribute 0.774moa... numeric
@attribute -0.788cam... numeric
@attribute class {buggy,clean}

@data
2.707657,-2.020403,-0.420123,-0.367957,-0.584917,-0.127581,0.416883,1.111544,0.021603,0.113986,clean
-1.780035,1.605907,-0.951058,0.723855,-0.65524,-0.050477,0.292121,0.662591,0.184443,-0.404342,clean
-1.413109,-3.371652,-0.694621,-0.370153,-0.372187,0.823007,-0.92661,-0.331776,-0.442649,0.279008,clean
-1.378195,-2.318474,-0.5967,-0.362648,-0.141045,0.359614,-0.332544,0.053429,-0.07377,0.090938,clean
-0.72928,-0.187295,0.300689,-1.231521,0.863988,0.411205,-0.078165,-0.149568,-0.16529,0.080047,clean
-0.45542,0.739941,1.047932,-0.596585,0.752097,-0.087185,0.07323,0.154732,0.072246,-0.502754,clean
0.119859,-2.01914,0.194732,-1.106632,0.954642,0.045834,0.006391,0.077207,0.019256,0.699971,clean
-2.697268,1.263762,-1.049454,1.286505,0.185003,-0.095682,0.217496,-0.200754,0.614139,-0.91858,clean
-0.360378,0.537638,1.132082,-0.877784,1.158256,-0.2739,0.273077,0.127284,-0.310477,-0.229219,clean
-0.477926,-0.86035,0.586807,-0.772999,0.403894,0.752159,-0.51618,-0.557415,-0.473668,-0.167727,clean
0.087262,0.664347,1.100358,-0.737477,0.643866,0.1319,0.656718,-0.302491,0.0947,0.086476,clean
-1.738423,1.219215,-0.021243,1.480799,-0.264537,-0.203884,0.882646,-0.640145,0.239182,0.592379,clean
-1.559397,0.882947,0.087749,0.222524,0.624604,-0.205688,0.396312,-0.269535,0.187383,-0.1439,clean
5.652019,1.178766,-1.435182,-2.013946,-3.108471,0.919343,1.715791,2.734647,-0.255285,-0.018708,clean
-1.132491,-3.70487,-0.149786,-1.283617,0.177147,0.964982,-0.631724,-0.476018,-0.680978,-0.282911,clean
-0.438627,-1.860478,0.883132,1.148577,-1.486156,-0.086603,-1.247447,0.857638,-0.49111,0.060127,clean
-1.340883,1.507442,-0.893397,0.026244,0.03307,-0.496061,0.379767,0.989952,0.276965,2.067137,clean
-0.086878,-2.615389,1.185872,-0.269736,-0.638413,-0.083405,-0.744024,0.794484,-0.590477,-0.403816,clean
-1.281128,-0.991832,0.09393,-0.999831,0.891472,0.527515,-0.547345,-0.430553,-0.631353,-0.018541,clean
-0.602388,-4.318709,-0.048287,-1.02698,-0.036085,0.342303,0.434326,-0.038939,0.028178,-0.369454,clean
1.378511,-4.395634,1.254644,0.313409,-1.379727,-1.53049,0.369771,1.557161,0.987253,-0.788232,clean
-0.881226,1.105376,-0.363769,0.58609,0.972033,-0.563717,-0.082807,0.342316,-0.166259,0.36222,clean
-0.08306,-0.099458,-0.02607,-0.258725,0.925814,0.256672,-0.505995,-0.307938,-0.760056,-0.818356,clean
-0.54463,-0.859543,0.502089,-0.508026,-0.106582,1.030911,-0.470419,-0.711848,-0.450061,-0.740698,clean
-1.841611,-1.462986,-1.252323,1.186423,-0.770026,-0.218799,0.018899,0.546515,0.549839,0.157686,clean
3.437772,-4.839402,-0.186342,1.110749,0.028016,-2.855259,2.138543,2.727651,1.151004,-0.879648,clean
-0.497624,0.493794,1.117858,-1.339846,1.411158,-0.06173,0.24932,0.085065,0.004285,-0.611816,clean
-1.101694,0.611035,0.42748,-0.807566,1.154375,-0.110884,0.599437,-0.181773,-0.010568,-0.241742,clean
0.696773,0.252683,2.836653,0.978809,-0.462117,0.557252,3.420992,-3.501608,-0.761269,0.651629,clean
2.35254,1.527352,-2.609031,2.045744,2.100728,-1.103669,-0.51095,0.023797,-1.443608,1.682815,clean
1.388551,1.197002,-1.721035,1.407942,1.950652,-0.704013,-0.221561,-0.228192,-1.127875,0.289798,clean
3.379484,-0.162393,-0.895735,-0.088253,-0.152923,1.154817,-0.097263,-0.674121,-1.061953,0.107505,clean
-1.363139,-0.125371,-0.587885,0.061731,-0.080318,0.694704,-0.319859,-0.321044,0.071315,0.03167,clean
-1.401586,1.098471,-0.139328,0.450471,0.728741,-0.536805,0.012883,0.42513,0.071998,0.484704,clean
7.047252,1.318185,8.651612,4.856393,-5.106164,-0.756816,-5.383844,2.344215,-1.785812,-3.369004,clean
-1.074742,1.105015,-0.142334,0.332105,0.854108,-0.62291,-0.029084,0.542984,-0.030035,0.874414,clean
-1.437085,0.98588,0.050787,-0.122809,0.76978,-0.127817,0.235154,0.202916,0.450197,-0.144294,clean
-1.162948,1.448058,-0.754685,0.932865,0.200278,-0.530748,-0.084611,0.632645,0.031845,0.77811,clean
-1.132491,-3.70487,-0.149786,-1.283617,0.177147,0.964982,-0.631724,-0.476018,-0.680978,-0.282911,clean
-1.889969,1.409721,-0.772566,0.843549,-0.240726,-0.606695,-0.010624,0.094381,0.41197,-0.030201,clean
-0.190319,-4.474921,-0.66297,0.058277,-0.481532,-0.733859,0.358992,1.282313,0.552217,0.746122,clean
-1.02991,-0.993333,0.513352,-1.371012,0.720426,0.727052,-0.228917,-0.464719,-0.792106,-0.791761,clean
-0.649781,0.459239,1.507311,-0.478881,0.557463,0.124755,1.650017,-1.226849,-0.370692,-0.016427,clean
-0.313681,0.701545,0.576903,-1.327554,1.021416,-0.184932,0.747964,0.222089,-0.336707,0.56127,clean
0.690732,-1.755604,0.149877,-1.080244,0.720132,0.315314,-0.281993,0.14469,0.716246,0.891849,clean
0.136764,-2.456094,0.986971,-0.268029,0.277753,-0.411399,0.632852,0.164267,-0.037597,-0.31343,clean
-1.030567,1.120661,1.244213,1.536167,-1.001976,-0.123364,2.929498,-2.055538,-0.230873,3.24792,clean
-0.169899,1.002679,-0.008935,-1.215579,0.141307,0.350844,0.72741,0.366761,-0.537206,-1.312299,clean
-1.647517,1.321491,-0.365263,1.007176,0.312588,-0.640604,-0.171712,0.569571,0.226436,0.811713,clean
-0.197945,0.650199,0.569339,-0.410971,1.409434,-0.425974,0.135178,0.006142,-0.360766,0.215983,clean
-1.130026,-1.881338,-0.121174,-1.090976,0.580643,1.185622,-1.128805,-0.845375,-0.633808,0.036852,clean
-1.154822,-1.399038,-0.077276,-1.147302,0.454561,1.030044,-0.810674,-0.569531,-0.480233,0.022448,clean
-2.678224,1.261652,-1.043116,1.299034,0.18053,-0.092937,0.217612,-0.209927,0.616311,-0.921738,clean
-0.071282,0.792738,0.348267,-0.817256,0.895697,-0.144289,0.705431,0.006787,-0.445212,0.266315,clean
-0.053508,-3.910103,-0.004022,-1.069631,0.565951,-0.634304,0.779576,0.969164,0.832146,0.108062,clean
2.754294,1.631006,5.919297,2.178472,-3.560158,-0.91907,-2.493588,2.743874,-1.626324,-1.333179,clean
-1.81186,1.809638,-1.398698,0.54193,-1.318792,0.370221,0.610148,0.715247,0.140326,-1.262041,clean
4.892564,0.977637,3.781005,1.267278,-1.436074,0.877426,-1.380137,-0.623482,1.173836,-0.284458,clean
1.546735,-2.708716,2.093668,0.299388,-1.438224,-0.074454,-0.907162,0.934752,-0.263728,-0.374759,clean
-0.988954,0.586852,0.638753,-0.853385,1.410158,-0.353098,0.28456,0.104108,-0.141997,-0.045771,clean
-0.684739,0.411007,1.077635,-1.108197,1.524022,-0.212092,0.307126,-0.001258,-0.364255,-0.885607,clean
-1.618644,-2.109684,-1.066698,1.445462,-1.280815,0.212164,0.174701,-0.188051,0.251752,0.536348,clean
-1.030255,-1.314803,-0.098376,-1.090163,0.487246,0.48052,-1.101671,-0.759225,-0.421075,0.286417,clean
2.442213,0.893139,2.494415,0.250867,-0.12622,-0.175964,-0.658674,0.407115,-0.338544,0.155193,clean
-1.783478,1.360396,-0.437832,0.979654,0.101359,-0.504783,-0.081648,0.553214,0.266466,0.467746,clean
1.100428,0.537646,0.251605,-1.292566,1.987104,-0.975193,-0.29394,-0.620394,-0.326937,0.091102,clean
1.596423,-1.361007,0.437793,-0.599825,0.137769,-0.118645,0.228862,0.465778,-0.647691,0.406333,clean
1.103444,0.50339,1.517935,0.064884,1.042556,-0.335564,0.268006,-0.474746,-0.659859,0.211816,clean
0.307286,1.536957,-0.313332,-0.426309,-0.518289,-0.40006,0.143596,0.762195,-0.034648,0.854343,clean
-1.493133,-1.571136,-0.304092,-1.277062,0.620239,0.593264,-0.83953,-1.013548,-0.696618,-0.281556,clean
2.763301,1.032321,1.718649,-0.216706,-0.654487,-1.483015,-1.620582,0.360516,-0.957217,-0.400812,clean
3.263607,-1.988668,-0.678108,-0.538908,-1.442474,-1.859867,-1.995848,-1.042121,-1.1644,0.317136,clean
-1.41522,1.032974,-0.062596,-0.068131,0.257883,0.568088,0.723259,-0.469561,0.728126,-1.534279,clean
2.129371,-5.576235,-0.85132,0.154625,0.995304,-2.472747,2.010803,2.220442,1.450824,-0.056943,clean
-0.062408,-1.96506,1.250661,-0.77438,-0.265557,0.487317,1.764771,-1.141981,-0.418748,0.02255,clean
-0.060705,-0.716604,0.194634,-0.189193,0.130914,1.069282,-0.35692,-1.0159,-0.444214,-1.096074,clean
0.614939,0.75523,1.551627,-0.297279,0.743141,-0.09674,-0.177542,0.026979,0.111891,-0.115755,clean
-1.710487,1.253936,-0.483623,0.466386,0.681872,-0.796393,0.03846,0.68051,0.427495,2.162341,clean
-1.34196,1.407582,0.364709,1.414319,-0.707157,-0.362573,0.133968,0.323155,-0.007597,0.115156,clean
-0.798299,-1.675938,-0.008357,-0.543025,-0.272259,1.002011,-1.438163,-0.338208,-1.162751,0.116448,clean
-1.840839,1.24659,-0.238244,1.328565,-0.086028,-0.278155,0.56038,-0.302744,0.305667,0.462731,clean
0.540993,1.052567,0.960626,-1.078615,-0.233628,0.431912,0.722774,0.187905,0.155476,0.025664,clean
-0.995532,0.842632,0.456163,-0.294963,0.624209,-0.153371,0.373596,0.140307,-0.128425,-0.463279,clean
1.326649,0.545389,1.537372,0.041746,0.960414,-0.353976,0.264946,-0.379274,-0.735175,0.36365,clean
-0.763185,0.66226,1.053595,0.387014,0.469097,0.009236,0.842538,-0.830238,-0.276958,-0.916456,clean
-0.10965,-2.936995,-0.756099,1.271057,-0.130646,-1.985694,1.553791,1.838945,1.199205,0.190373,clean
-1.787173,1.820859,-1.418247,0.521263,-1.352574,0.390442,0.624884,0.727464,0.140129,-1.266,clean
-2.111916,-0.259905,-1.071513,0.974882,-0.710485,0.618397,-0.553879,-0.364162,-0.167576,0.365934,clean
4.230869,1.239629,-0.098159,0.140219,1.002534,0.417607,-0.813691,-0.094742,0.518733,0.725045,clean
-1.066758,1.538337,-0.815312,0.676494,-0.056544,-0.456507,0.04927,0.826999,0.001018,0.936557,clean
2.158755,1.371247,2.067732,0.926259,-0.999263,-0.219666,-1.248987,1.168237,-0.283953,-0.115653,clean
-0.129277,-5.648112,-0.160805,-0.22169,-0.504762,-0.919271,0.917275,1.240202,0.82825,0.228182,clean
3.111499,-2.112196,-0.258563,0.952781,0.760069,-0.992181,1.108098,0.180359,0.094835,0.038664,clean
-2.697268,1.263762,-1.049454,1.286505,0.185003,-0.095682,0.217496,-0.200754,0.614139,-0.91858,clean
-0.684739,0.411007,1.077635,-1.108197,1.524022,-0.212092,0.307126,-0.001258,-0.364255,-0.885607,clean
-0.093628,-0.280951,-0.125525,-1.502027,0.455885,1.179209,-0.486514,-0.294244,0.729586,0.260904,clean
-0.410933,0.700749,0.748186,-0.403716,1.091167,-0.375497,0.146252,0.144003,-0.288199,0.082226,clean
-1.933019,1.321133,-0.463653,1.170533,0.176104,-0.479371,-0.128333,0.388471,0.293283,0.103996,clean
-0.855313,0.803536,0.361923,-0.703617,0.966465,-0.32998,0.343519,0.27886,-0.122907,0.366957,clean
-1.815577,1.316717,-0.347092,1.031505,0.232076,-0.585222,-0.144181,0.528434,0.278859,0.586498,clean
-2.697268,1.263762,-1.049454,1.286505,0.185003,-0.095682,0.217496,-0.200754,0.614139,-0.91858,clean
-1.131339,-0.496448,0.188303,0.045095,0.401546,0.623983,-0.188548,-0.941751,-0.466518,-1.190018,clean
1.643514,1.822132,-1.615013,-2.900145,-1.697635,-3.571875,-0.890043,-1.751076,0.353578,0.692377,clean
-0.724789,-0.590962,0.61731,-0.66178,0.334209,0.533939,-0.561109,-0.24279,-0.797534,-0.973109,clean
0.659658,-0.437425,0.124002,-0.761245,0.369654,0.741258,-0.015356,-0.607903,-0.399537,0.901534,clean
-1.611943,1.542397,-0.764332,0.69919,-0.374015,-0.264314,0.168052,0.737418,0.162936,0.23152,clean
0.111869,0.908128,0.441857,-1.097569,0.62188,0.087742,0.369171,0.343424,-0.130735,-0.20276,clean
0.37719,0.829534,2.586629,0.270887,-0.114549,-0.671279,-0.622178,0.811639,-0.752329,-0.177819,clean
0.682794,-2.405167,-0.207874,-0.925131,-0.399587,-1.365577,-0.297101,0.05383,-0.145428,0.266748,clean
-1.03993,1.356482,-0.474036,-0.790368,-1.048798,-3.616389,-1.246531,-1.708944,0.39064,-0.220599,clean
2.106642,0.714106,-0.1074,-0.383305,1.552527,0.0459,0.358088,-0.479488,-0.43359,0.338543,clean
-1.724281,1.245488,0.311469,1.762975,-0.679781,-0.081674,1.041908,-0.858507,0.110383,0.120218,clean
-1.908583,1.381856,-0.704654,1.009985,-0.072821,-0.258294,0.108414,0.331514,0.368376,-0.007833,clean
-0.235646,-0.474895,0.52961,-1.206675,1.26271,0.402116,-0.590345,-0.231725,0.0159,0.570492,clean
-1.252199,1.106508,0.748692,2.063042,-0.890732,0.075097,2.011679,-1.868985,0.018781,1.07098,clean
0.486421,0.7866,2.408501,-0.478021,0.046072,-0.015558,-0.286276,0.3838,-0.026763,-0.731298,clean
-1.275555,1.268221,-0.04333,1.461254,-0.172328,-0.348604,0.512013,-0.254523,0.152543,0.716904,clean
4.611008,-1.844183,0.37735,0.321523,-0.563593,-0.662913,-0.225558,0.830041,1.112168,0.134825,clean
-0.447363,0.79479,1.595945,0.15708,-0.038353,0.106881,0.227364,-0.280661,-0.005413,-1.195745,clean
-1.872521,-0.646045,-1.234527,0.82185,-0.782688,0.691228,-1.071982,-0.121319,-0.446333,0.784038,clean
-1.19941,-0.951694,0.200615,-0.842483,0.248926,1.005727,0.12182,-1.001139,-0.639073,-0.902941,clean
0.176997,2.212094,-1.947559,-0.558567,-1.560379,0.209776,0.878287,1.740425,-0.495798,1.153154,clean
-1.807617,1.357658,-0.632158,0.882634,0.05973,-0.369728,0.13173,0.392515,0.364945,0.543341,clean
3.32248,-4.795834,-0.819326,0.903776,0.45189,-2.695787,2.36338,2.48319,1.61423,-0.566971,clean
-0.691032,-0.272891,0.866375,-1.167213,0.816217,0.593468,-0.28404,-0.32882,0.128904,-0.610584,clean
5.352369,1.025915,-0.992875,0.517763,1.633059,-0.839952,-0.805277,-1.029998,-0.940491,0.665007,clean
1.966026,2.145103,-7.451527,-5.303569,-9.387425,5.115348,3.318044,3.675511,-2.462906,-0.863036,clean
-2.943352,-0.88701,-1.690698,1.104487,-0.65843,1.036044,-0.980159,-0.770491,-0.119958,-0.496516,clean
-1.166363,-3.698402,-0.185292,-1.315037,0.205405,0.951036,-0.680595,-0.4176,-0.672781,-0.304371,clean
-0.147799,0.764249,0.785071,-0.868028,0.449792,0.088897,0.507719,0.146416,-0.489099,-1.012094,clean
-2.375886,1.322347,-0.646529,1.45251,-0.035437,-0.213703,-0.061685,0.081512,0.391663,-1.069799,clean
0.976032,-1.272855,1.485173,-0.43018,-0.697379,0.960082,-1.282497,-0.2625,-0.974283,0.409722,clean
-0.38124,2.176786,-1.938335,-1.177004,-2.151652,0.859612,1.409073,1.591669,-0.457062,-0.741693,clean
-0.043795,1.742257,-1.463599,-0.509092,-0.611248,0.205242,0.757115,1.096171,-0.546946,-0.0008,clean
0.075541,-2.654223,0.686015,0.128163,0.054652,-0.679242,0.614915,0.551869,0.408373,-0.619738,clean
-0.981336,-3.763183,-0.110194,-1.195124,0.272643,0.021141,0.56696,0.376641,0.236638,-0.771574,clean
-0.489962,1.813783,-1.311741,0.197503,-0.628413,-0.195097,0.3719,1.185783,-0.227158,1.043342,clean
0.350692,0.541802,3.941585,1.264895,-1.421811,0.265765,1.782927,-1.870865,-1.14474,-1.347351,clean
1.005812,-3.5799,0.219284,-0.162107,0.382572,-1.248,1.25136,1.228937,0.927716,-0.180079,clean
-2.424562,1.319593,-0.619133,1.438678,-0.058701,-0.209312,-0.052973,0.088633,0.410536,-1.079253,clean
0.441895,1.217872,-0.43496,-2.64037,-0.30461,0.634455,1.527141,0.952336,-0.780124,-0.41283,clean
-2.099013,-1.451322,-1.198471,1.240845,-0.838611,0.135329,-0.10778,0.048992,0.414296,0.095023,clean
-1.388301,1.347869,-0.551765,0.997499,0.378683,-0.621461,-0.158178,0.549616,0.163564,0.922135,clean
-1.937341,-0.15682,-1.016342,1.021082,-0.73154,0.579129,-0.534654,-0.313908,-0.181992,0.347185,clean
-2.02636,1.384813,-0.799261,0.653158,-0.294692,-1.4552,-0.403112,-0.441345,0.512539,-0.055355,clean
-2.6252,-0.315757,-1.41724,1.024376,-0.868128,0.432232,-0.890176,-0.729025,-0.042459,-0.753902,clean
-2.382694,0.02636,-1.099245,0.935171,-0.484121,-0.005072,-0.79149,-0.457463,0.050667,-0.007137,clean
1.071813,-2.37743,0.138133,-0.157545,0.739661,-0.716227,0.932955,0.299865,0.089689,0.195072,clean
1.27777,0.836084,-0.419152,0.04941,1.77799,-0.269491,-0.023251,-0.18171,-0.316866,0.455273,clean
-1.573171,1.341109,-0.439641,0.827772,0.154601,-0.516965,0.049395,0.527272,0.31151,1.055303,clean
2.291841,0.732096,0.457718,-0.947613,1.67979,0.005927,-0.080623,0.028741,-0.36309,0.301838,clean
-1.098582,-3.487239,-0.429666,-0.698725,-0.125869,0.837189,-0.806651,-0.389087,-0.591535,0.210985,clean
-0.557278,-3.168187,-0.112179,-1.205675,0.064667,0.452148,-0.233352,0.193019,-0.493711,-0.311139,clean
1.80049,1.095823,4.005591,1.481814,-2.515008,0.21009,1.759294,-1.162202,-1.044979,0.775033,clean
-1.151466,1.096899,-0.045089,-0.354583,0.420016,1.051513,0.547815,-0.769286,1.842799,-1.56033,clean
1.834506,0.695837,1.37267,-0.262715,0.952383,-0.222063,-0.101871,0.025655,-0.503837,0.368092,clean
-1.244941,1.381261,-0.2756,0.393917,0.087942,-0.040055,-0.025883,0.426509,0.83047,0.252196,clean
-0.723633,0.9528,0.145087,-0.6362,0.655375,0.003607,0.527828,0.14982,0.355363,0.476844,clean
-1.440389,-1.191686,0.253112,-1.454839,0.86884,0.838626,-0.223837,-0.643267,-0.672749,-0.842789,clean
1.496098,0.726862,0.68794,-0.726296,1.10402,0.342856,0.316925,-0.458304,0.648301,0.492227,clean
0.861522,-2.596655,0.400555,-0.156902,-0.546964,-0.261479,0.304155,1.000201,0.916211,-0.809434,clean
-1.961732,-1.826793,-1.332727,1.095948,-1.020932,0.285498,-0.455225,0.160474,0.188701,0.440411,clean
3.973607,-0.051505,2.3414,0.951395,-0.687106,0.378101,-2.294126,0.194875,-0.735317,-0.228742,clean
-1.500964,1.24461,0.81844,2.011603,-1.041486,-0.054634,1.262886,-1.0841,-0.06612,0.166479,clean
-1.137515,0.183054,-0.105164,0.513454,-0.270566,-0.768251,0.749978,1.108901,0.527064,-0.200759,clean
-0.839896,0.992879,0.735001,-0.112717,0.540736,-0.034062,0.09487,0.204451,0.563328,-0.137837,clean
1.246354,0.667769,1.063862,-0.132302,1.017173,-0.175707,-0.096187,-0.148614,-0.149858,0.35438,clean
-2.345721,1.413146,-0.749435,1.252565,-0.322429,-0.093979,0.083727,0.217079,0.371478,-1.122777,clean
-0.729149,1.081592,-0.53911,-2.834681,-0.824558,-2.507863,-0.111387,-1.586321,0.093489,-1.270305,clean
-0.514393,0.769602,-0.023018,-0.533256,1.103498,-0.041671,0.375961,-0.091838,-0.368101,-0.967938,clean
-1.63585,1.216092,0.585704,1.941309,-0.907766,0.007025,1.453977,-1.274313,0.021193,0.277854,clean
0.395762,-1.747881,0.992779,-0.231177,0.449058,-0.34901,0.290747,0.210997,0.268731,-0.163546,clean
0.346051,0.704292,1.496231,-0.480708,0.776056,-0.219825,-0.158593,0.2695,-0.23115,-0.350652,clean
0.749092,1.06104,0.407907,-0.982215,0.119113,0.030271,0.634292,0.584209,-0.813559,-0.100869,clean
-1.497452,1.329467,-0.475857,0.968027,0.3816,-0.643369,-0.15283,0.56225,0.204899,0.978309,clean
5.000312,-3.322975,-0.459364,1.786187,0.519642,-1.669202,0.568846,1.030297,0.006607,-0.151433,clean
-0.607528,0.654652,0.673143,-0.380516,1.051526,-0.167049,0.066489,-0.031793,-0.341974,-1.124898,clean
-0.236524,0.566954,1.426739,-0.907433,1.087365,-0.15342,-0.032843,0.188974,-0.0441,-0.553351,clean
-2.100717,-2.324657,-1.503342,1.038617,-1.203887,0.553076,-0.688716,-0.021094,0.058007,0.611421,clean
-0.571765,-0.037712,-0.265159,-1.730588,0.237217,0.838191,0.268963,0.047684,-0.303158,-0.327794,clean
-2.233036,1.318996,-0.750871,1.017734,0.014377,-0.678551,-0.108837,-0.074185,0.491423,-0.256017,clean
-0.142301,0.690582,1.169375,-0.912621,0.966338,0.051926,0.219046,-0.03378,0.369333,-0.100747,clean
-0.547443,-2.076134,0.504589,0.231813,-0.931706,0.431266,0.879629,-0.579264,0.255742,-0.450069,clean
-2.644747,1.288407,-1.055557,1.253706,0.06751,-0.044808,0.298333,-0.203504,0.602294,-0.925043,clean
-1.908962,1.317655,-0.396998,1.101672,0.18749,-0.523302,-0.130431,0.453947,0.29766,0.310448,clean
-1.199364,-0.618729,0.3695,-1.461708,1.037349,0.743822,-0.023413,-0.575863,-0.132551,-0.892666,clean
5.22394,1.380373,0.569705,0.502707,-0.661922,0.17882,-0.152304,0.486097,-1.442572,0.233434,clean
-2.063587,1.329083,-0.663437,0.98603,0.041118,-0.758399,-0.165037,0.032921,0.425349,-0.01062,clean
-0.316914,0.742145,0.876217,-0.655564,1.215126,-0.144792,-0.142152,0.093455,0.444075,0.085531,clean
5.006011,-0.74285,-1.471374,1.078766,1.096793,-0.176019,-0.392912,-0.077147,-0.415452,1.213645,clean
-2.15154,1.352156,-0.768997,1.084611,0.00666,-0.248884,0.122832,0.212898,0.404337,-0.243942,clean
-1.269356,0.562737,0.550621,-0.759774,1.324027,-0.180655,0.350515,-0.090374,-0.080877,-0.775943,clean
1.17217,0.707215,0.856244,0.073012,1.097121,-0.375033,0.077516,-0.131734,-0.743318,0.244004,clean
-1.12748,0.442607,0.70435,-1.352726,1.52175,0.141599,0.531818,-0.284109,0.238505,-1.107708,clean
-1.983262,1.350934,-0.511857,1.131884,0.051543,-0.408904,-0.070604,0.401334,0.301914,-0.045889,clean
-0.170207,1.021109,0.679139,0.403691,0.471028,-0.291079,0.161685,0.080635,0.072369,0.654315,clean
5.193171,1.030017,0.834165,0.560661,0.543663,0.421152,-0.963152,-0.214287,0.2166,0.53905,clean
-0.651908,-1.995633,0.690791,-1.03498,0.308659,0.373599,1.388727,-0.832678,-0.184495,-0.209685,clean
-0.026367,-0.756931,0.383322,-0.293949,0.015259,1.064137,-0.377934,-0.921321,-0.468745,-0.941438,clean
-0.776086,1.831386,-1.392858,0.280985,-0.8214,-0.034405,0.445723,1.070043,-0.164087,0.423804,clean
2.362888,-4.845515,2.539577,1.694474,-1.715993,-2.06157,1.48898,1.906403,0.774554,-1.710881,clean
-0.663661,-0.178142,0.291237,-1.343127,0.812671,0.458343,-0.008199,-0.126699,-0.201446,0.045015,clean
-2.375886,1.322347,-0.646529,1.45251,-0.035437,-0.213703,-0.061685,0.081512,0.391663,-1.069799,clean
-1.972734,1.127126,-0.474329,0.829849,0.348614,-0.093287,0.168328,-0.028664,0.178089,-1.310477,clean
-0.871021,1.257757,2.177844,2.656595,-1.991621,-0.024235,1.681714,-1.519105,-0.541579,0.214247,clean
2.472068,0.745035,1.338036,0.011272,0.653704,0.274839,-0.322934,-0.396556,0.57775,0.545297,clean
-0.830346,0.656392,0.451286,-1.244117,1.16663,-0.170734,0.514551,0.235579,-0.095292,0.1078,clean
-0.804502,0.536411,0.940059,-0.930599,1.231657,-0.222654,0.485935,-0.052645,-0.278592,-0.355294,clean
-1.893328,1.264691,-0.410854,1.217405,0.057656,-0.333585,0.300643,-0.041845,0.362204,0.363991,clean
-0.90075,-0.565211,0.398927,-1.520225,0.86445,0.782475,0.061265,-0.512318,-0.220836,-0.720389,clean
-2.056582,-0.387855,-0.701164,0.850128,-0.668915,0.667963,-0.745034,-0.300749,-0.356944,-0.466558,clean
-1.344848,0.513268,0.584478,-0.87572,1.374873,-0.125681,0.408416,-0.143086,-0.067063,-0.961651,clean
-0.025409,-0.544375,0.851181,-0.893862,0.443035,0.55636,-0.485083,-0.256468,-0.492256,0.014748,clean
-0.648377,0.560831,1.000179,-0.65379,1.220277,-0.286115,0.13102,0.076685,-0.342695,-0.72312,clean
5.108828,1.127955,3.032113,0.392353,-1.602912,0.608168,-1.037212,0.609927,-0.151755,-0.229846,clean
0.212746,-3.308228,-0.148728,-1.143987,0.015189,-0.235273,1.071435,0.787365,0.680473,-0.021368,clean
-2.238721,1.18258,-0.291389,1.678371,-0.520146,0.232894,1.45014,-1.365911,0.325989,-0.529471,clean
-1.040434,-3.248305,-0.892424,1.866908,-1.282758,-0.979804,1.515688,0.617309,1.223516,0.609537,clean
-2.278603,1.456473,-0.82146,1.174402,-0.436426,-0.03676,0.141103,0.269792,0.352035,-1.138011,clean
-1.035769,-1.053147,-0.233417,1.401836,-0.841149,-0.466386,-0.568584,0.788713,0.176465,0.816234,clean
-1.34131,1.287531,0.983467,2.035263,-1.168038,-0.109685,1.012335,-0.812676,-0.135999,0.025824,clean
-2.109743,-0.717768,-1.265361,0.899519,-0.919207,0.840793,-0.957826,-0.335789,-0.396947,0.456333,clean
-0.801545,0.482123,1.240452,-0.410243,0.728314,0.052488,1.493738,-1.145488,-0.270601,0.025347,clean
-0.717376,1.712136,-1.093616,0.337216,-0.437045,-0.297274,0.259898,1.082794,-0.128318,1.067236,clean
-2.223112,-1.073668,-0.641627,-0.564101,0.466841,1.060997,-0.364319,-0.991598,-0.316674,-1.460966,clean
3.109317,1.220955,0.504461,-0.733138,0.288498,0.279409,-0.662481,-0.143366,0.902446,0.493378,clean
-0.068953,0.829177,0.92338,0.102068,0.651259,-0.407229,0.087468,0.193904,-0.363871,0.205367,clean
0.001476,0.784368,0.332981,-1.171806,1.270612,-0.140642,0.26899,0.303142,-0.005315,0.48394,clean
-1.988407,0.597865,-0.050433,-0.330616,1.117028,0.161304,0.627373,-0.659741,0.238415,-1.690212,clean
0.850711,-3.36409,0.14351,-0.481412,-0.057114,-0.050234,0.068939,0.656301,1.597675,0.549989,clean
-0.302926,1.996962,-2.388077,0.750869,-0.96783,0.391592,0.561299,0.627487,-0.465956,-1.130847,clean
1.559538,0.690076,3.152798,0.352393,-0.220254,-0.554048,-0.664943,0.574573,-1.016302,-0.322348,clean
-1.655511,0.290133,-0.804295,0.957739,-0.267668,-1.690884,0.221595,0.392959,0.956006,0.152679,clean
0.994467,0.740448,1.860408,-0.853164,0.433398,0.146664,0.233623,0.064665,-0.172701,-0.474857,clean
-1.058367,0.594123,0.927525,-0.697756,0.685276,0.103147,0.806528,-0.398987,-0.256487,-1.203642,clean
