@relation 'pc4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-12'

@attribute 0.237LOC_TOTAL... numeric
@attribute -0.294CONDITION_COUNT... numeric
@attribute 0.327PERCENT_COMMENTS... numeric
@attribute -0.367CYCLOMATIC_DENSITY... numeric
@attribute -0.47DESIGN_DENSITY... numeric
@attribute -0.607MAINTENANCE_SEVERITY... numeric
@attribute 0.433HALSTEAD_CONTENT... numeric
@attribute 0.351PERCENT_COMMENTS... numeric
@attribute -0.792PARAMETER_COUNT... numeric
@attribute 0.453HALSTEAD_LEVEL... numeric
@attribute -0.385LOC_CODE_AND_COMMENT... numeric
@attribute class {buggy,clean}

@data
2.814918,1.151402,2.428897,0.2199,1.440664,0.291075,-0.641855,0.742353,0.879558,0.294718,0.447031,buggy
-0.408795,-0.741058,1.996835,0.742189,0.540806,0.668635,0.950792,0.647005,0.100929,1.182373,-0.257804,clean
-1.245782,-0.362604,-0.084436,-0.038473,1.162661,-1.756142,2.040256,-2.219782,2.255071,0.166639,-0.420208,clean
-0.658885,-0.69635,2.045263,0.1274,-0.171244,0.470166,0.548081,1.000182,0.413532,1.358876,0.526154,clean
15.450458,-5.427414,-20.112817,7.918202,-5.999201,-3.398715,1.698092,1.09496,1.947755,5.954077,1.017539,clean
9.684234,-1.625688,3.14537,-1.149629,-2.989695,-0.894239,0.247146,-1.624497,-0.844594,-3.113565,0.250605,clean
-2.886476,0.729128,0.30393,-0.393602,-1.516643,-0.861331,-0.664413,-0.047947,0.022517,0.678642,0.078976,clean
10.110305,-0.826701,2.419336,-0.100466,-0.085761,-1.431349,-1.746318,-0.058741,0.815949,-0.927629,1.174767,clean
4.139813,-2.670918,0.011418,-0.937162,3.259516,-0.960827,1.326242,-0.477785,-4.765674,-0.09927,-0.43143,clean
-1.849499,0.074871,-0.661504,0.100953,0.697,1.123137,-0.473051,0.24895,0.505878,-0.217051,0.419841,clean
5.707865,-2.64535,2.21673,0.379586,-0.884105,-1.302192,0.830937,0.678068,-1.498633,-0.689055,-0.458023,clean
-2.666442,1.059001,0.806429,-0.147698,-2.959199,-1.254575,-0.760554,-0.325745,-0.415766,1.612876,0.385396,buggy
-2.668333,-0.761311,-1.304092,-1.028415,1.070426,0.865085,-0.036161,1.637149,-0.128277,-0.110073,-0.132734,clean
-2.441112,1.156607,-0.159108,-0.200544,-0.175544,-0.511485,-0.410353,-0.647997,-0.479666,-0.831685,0.169406,clean
3.683436,-0.437864,-4.100678,1.672977,1.798057,-0.328432,0.405019,0.946321,-1.22712,0.226527,0.945893,clean
0.852886,-0.16814,1.916363,1.293319,-1.54806,1.138478,0.806178,0.271238,0.915176,0.129996,-0.9616,buggy
3.795095,-0.377264,2.652242,1.084155,-0.405473,-3.821753,1.578929,0.208641,1.806071,-1.125067,-0.519626,clean
-1.569196,0.071561,0.640887,0.023778,1.00302,0.446194,0.616245,-0.398153,-0.971573,0.489176,0.114599,clean
-1.099473,1.676191,0.688274,0.045389,-0.099778,-0.655148,-0.900929,-0.270909,0.41763,-0.622741,0.032817,buggy
-2.806588,0.9385,-0.430576,-0.220853,-1.238072,-0.297738,-0.58478,-1.024801,0.054517,-0.119206,0.362139,clean
-2.459556,0.83089,1.144702,-0.021016,-2.245942,-1.223901,-0.449666,0.514394,-0.055464,1.169633,-0.04935,clean
1.203753,-1.081594,2.111805,0.404766,0.537808,0.980077,0.199072,0.356765,0.613238,0.484419,0.414118,buggy
-0.106668,0.410209,2.011845,0.330836,0.474939,0.180013,0.05287,0.669344,0.630576,0.5821,0.25824,clean
-2.045791,-0.249196,0.351375,-0.45042,0.809089,0.79675,0.005343,-0.481919,0.446435,0.649919,0.698299,clean
-1.969134,0.058258,-0.818076,-0.148247,0.17678,1.136351,-0.334401,0.274669,0.387712,0.016508,0.362348,clean
-1.784126,1.037865,0.676193,0.553368,-0.992208,-0.724275,-0.110208,-0.012951,-0.31257,-0.593061,-0.293658,clean
7.137631,0.698442,1.335529,4.427452,-2.361768,-3.460034,-0.102822,4.047125,-0.932303,-2.281417,1.067765,clean
-0.508389,2.297123,0.007057,-0.093492,0.82145,-0.832287,-0.669192,-0.655029,-1.053402,-1.269191,-0.131338,clean
1.367978,-0.248442,-2.926883,1.585737,-0.193472,-0.319128,0.453226,-0.070841,0.874604,0.082264,1.315003,clean
-0.963697,0.13853,-0.298239,1.312089,1.473707,-1.510552,1.246501,1.329314,-4.392983,-0.730121,-1.038048,clean
0.056166,0.795341,0.496919,1.301392,-0.113478,0.588292,-0.065711,0.906241,-0.854074,-0.390781,-0.909106,clean
-1.771078,-0.505435,1.68224,-0.035789,0.197036,-0.459084,0.428327,1.233109,-1.000466,1.504098,-0.46735,clean
-1.19963,-0.042433,-1.28579,0.205239,-0.033768,1.550346,-0.382571,0.349364,0.516575,-0.244636,-0.069893,clean
-1.53384,-0.746533,0.003273,-0.596021,0.326137,1.306474,-0.007757,-0.56363,0.508934,0.374335,0.060547,clean
-1.433659,-0.053706,-0.921687,0.14092,1.028378,1.179998,-0.027329,0.657739,-0.109139,-0.182092,0.310349,clean
0.102517,-0.988489,3.809044,0.735023,-0.072055,-1.022441,0.644298,3.223054,-0.801626,1.2598,-0.341683,clean
-0.853476,0.060722,-1.634543,0.683293,0.149984,0.401377,0.134443,0.195236,-0.609115,-0.827548,-0.536583,clean
-0.223378,-0.91193,0.114742,-0.122203,2.63382,0.798076,1.001043,-0.09097,-2.240053,-0.097632,-0.221512,clean
-2.957547,-0.039012,0.329115,-1.08737,-1.280641,-1.02306,-0.426476,1.912622,0.58886,0.524047,-1.398109,clean
-3.174546,0.733275,0.348467,-0.816376,-2.265984,-1.5921,-0.803284,0.17286,-1.108277,1.858226,0.080247,clean
-0.975954,0.017933,0.307866,-0.11362,-0.563253,1.387926,0.029404,-1.206391,0.387246,-0.120959,-0.198084,clean
5.857846,0.662729,-4.03434,2.013938,3.465959,-0.561669,-0.426362,0.726885,-2.681692,0.084127,0.419593,clean
-1.80797,1.29892,0.377123,0.119854,-1.546066,-0.475983,-0.125448,-0.315155,0.074012,-0.038952,0.146307,clean
-2.886476,0.729128,0.30393,-0.393602,-1.516643,-0.861331,-0.664413,-0.047947,0.022517,0.678642,0.078976,clean
-0.784072,-0.121259,0.684394,0.227243,-0.444908,1.291125,0.056452,-0.922046,0.517742,0.104971,-0.475058,buggy
-1.276045,-0.01198,-1.305956,0.139087,0.131814,1.491886,-0.481915,0.357308,0.510272,-0.196011,0.053912,clean
-3.455251,0.765082,-0.866596,-1.18583,-1.576642,-1.024333,-0.986083,-0.787411,-1.016981,0.732068,0.727975,clean
-0.514971,-0.142336,0.79972,0.487546,0.177422,1.040878,0.050273,-0.80271,-0.086968,-0.28358,-0.620882,buggy
-1.052411,-1.112083,1.178527,-0.543264,-1.543244,0.653958,-0.24777,0.47846,0.427127,1.521751,-1.456767,clean
3.745178,-1.489502,1.952033,0.329932,-1.604125,1.463553,0.510955,0.07803,0.686927,0.443951,-1.533776,buggy
-0.098413,0.584117,1.301244,0.404342,1.1203,0.520847,0.372101,-0.215319,-0.063835,-0.146532,0.573387,clean
-1.606433,0.373801,-1.296389,0.268927,0.900614,-2.152675,1.793782,-1.005957,1.348035,-0.648711,-0.402937,clean
-2.252494,1.10313,0.168819,0.140385,-0.549148,-0.577365,-0.288383,-0.56469,-0.468573,-0.713823,0.184009,clean
0.639763,-0.166268,-2.496268,0.893574,-0.490827,2.055251,-0.440415,0.31304,0.584896,-0.219624,-0.513065,clean
-2.647951,0.861118,0.258781,-0.177976,-0.769554,-0.853754,-0.322341,-0.101872,-0.557216,0.168955,-0.046591,clean
1.975727,-1.822323,-1.148336,0.546349,0.751901,-2.139647,2.304435,-2.215093,2.262904,-0.156965,0.217205,clean
-1.984964,-0.280986,0.234472,-0.35378,0.734253,0.896438,0.077967,-0.567889,0.491185,0.671121,0.610363,clean
0.021183,-0.595,2.169926,0.038397,1.093451,-3.015466,2.391017,-0.077994,1.988019,2.97325,-2.991515,buggy
0.192782,-1.390258,0.602548,-0.50462,1.119646,1.399607,0.836592,-0.024008,-0.202376,0.409882,0.541623,clean
-0.573581,1.3963,1.302641,0.874625,-3.245283,-0.708703,0.535357,0.691195,0.239464,-0.281801,-0.242826,clean
-1.871786,0.413596,-0.893614,0.40162,-0.504726,1.037751,-0.351754,-0.255692,-0.364351,-0.515888,-0.529727,clean
2.022296,-1.010136,1.740841,-0.324753,1.205816,0.930554,-0.282436,0.204445,0.473594,0.595325,0.440376,clean
-0.652029,0.263968,-0.802477,1.064099,1.606904,0.895154,0.014403,0.191045,-1.404748,-0.988715,-0.412659,clean
1.48869,-0.67001,1.82044,0.785983,-1.77829,1.262353,0.312282,-0.123447,0.721723,0.004534,-1.35408,buggy
-0.774324,-0.232706,0.703064,0.291323,-0.085602,1.212156,-0.199143,-0.87527,0.549068,-0.025809,-0.470088,clean
0.161995,-2.602724,-3.750564,0.91198,0.473602,0.948047,0.634232,2.842899,-2.857688,0.501861,-0.69481,clean
-3.426322,0.941726,-0.635892,-1.067174,-1.851343,-0.837589,-1.114958,-1.068327,-0.438289,0.957074,1.067926,clean
-2.800222,0.832168,-0.364941,-0.383843,-0.404005,-0.291701,-0.605134,-0.675004,0.257199,-0.491992,0.391412,clean
-2.293672,-1.417958,-2.848137,-1.317478,1.453929,-0.753065,0.303531,2.397331,-0.273372,-0.054339,0.374584,clean
-1.882497,0.179358,-0.73311,-0.072511,0.175991,1.145376,-0.299377,0.180576,0.348725,0.026044,0.413303,clean
-2.62552,-0.672476,-2.125016,-1.003964,-0.040122,0.024484,-0.238419,1.20289,0.151502,-0.677092,-0.690021,clean
0.275831,0.344698,1.320977,0.636077,-0.676087,0.433748,0.808677,-0.010121,-1.524857,-0.341659,-1.54444,clean
-2.50611,0.143287,-1.245165,-0.698133,-0.911863,0.919046,-0.802296,0.125712,0.289172,0.110996,0.031795,clean
-3.729739,-0.040555,-2.228594,-2.74891,-1.409699,-0.907608,-1.533752,0.703678,0.636019,0.365876,0.767525,clean
0.111616,-1.786937,-0.85416,-0.507881,1.115322,-2.029644,1.948127,-1.833599,2.192236,-0.138343,-0.184951,clean
-1.22691,0.489221,-1.066521,0.793212,0.751668,0.757336,0.239444,0.044619,-2.379396,-0.955353,-0.846082,clean
-0.473457,0.325041,-1.753843,0.893171,0.97066,-2.613718,1.970189,-0.869534,0.666622,-0.629588,-0.514951,clean
-2.400803,-0.514011,-0.259955,-0.75084,1.24034,0.099382,0.30165,-0.058698,-1.626097,0.57798,-0.025995,clean
-0.361184,-1.40703,-0.178677,-0.582124,-0.148272,1.752971,-0.010655,-0.867514,0.524359,-0.04083,-0.438898,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
-0.6876,0.51226,-0.992714,0.800799,-0.342044,1.646635,-0.355188,-0.300157,0.410669,-0.520219,-0.032723,clean
-2.886476,0.729128,0.30393,-0.393602,-1.516643,-0.861331,-0.664413,-0.047947,0.022517,0.678642,0.078976,clean
-2.557751,1.029686,-0.252148,0.143461,-0.21965,-0.646065,-0.186339,-0.852227,-1.254144,-0.723499,0.024305,clean
-2.138114,1.15587,0.579364,0.106119,-2.001412,-0.636493,-0.221871,-0.25281,0.075145,0.151268,0.110936,clean
8.80888,-2.919067,2.960783,-0.833784,-0.225411,-0.041802,-0.628955,0.322598,0.386824,0.647188,-0.337819,buggy
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
-1.006994,0.132139,-0.006195,0.510814,1.481894,0.789434,0.406661,1.058347,-1.014897,0.287361,0.769608,buggy
10.915279,-3.437858,4.69841,0.820791,-1.985724,-3.504561,-0.151487,2.668859,0.428471,-1.040318,1.352439,clean
-2.450093,0.137964,-0.544996,-0.460813,0.246598,0.605854,-0.329929,0.205306,0.17828,0.471811,0.940954,clean
-0.071635,0.037666,-0.463197,1.028555,2.858766,0.875596,0.385379,0.907875,-1.521492,-0.260537,0.832378,clean
1.31254,0.473213,0.163194,0.830322,0.711599,-0.310289,0.404503,1.63469,0.440757,0.558733,2.067515,clean
-3.444453,-0.399214,-2.312218,-2.381785,-0.059783,-0.232656,-0.902487,1.621047,1.56777,-1.499029,-0.603149,clean
-2.960308,1.094288,-0.246988,-0.589907,-0.99525,-0.509757,-0.695989,-0.904448,-0.096231,0.018097,0.74264,clean
-2.613391,0.392999,-1.018621,-0.284434,0.075976,0.0456,-0.236414,0.067082,-1.785892,-0.51606,-0.575366,clean
-2.158129,-1.113306,-1.228304,-0.712346,1.364494,1.090687,0.049503,2.111491,-0.376208,0.236031,0.383171,clean
0.486966,-0.21984,2.439117,0.919926,-0.016282,-0.206341,0.870838,1.392717,-1.408582,0.158026,-1.042204,clean
-2.279811,0.063795,-0.26196,-0.16081,0.795171,0.550257,-0.372304,0.61959,0.449039,0.267599,0.614418,clean
-0.919505,2.048511,0.037337,-0.416031,-1.229147,-0.502965,0.489838,-0.202811,-0.8125,-0.283253,0.372164,clean
-1.497983,1.763511,-0.007595,-0.136715,-0.383172,-0.137393,-0.305193,-0.93735,0.250665,-0.96579,0.554643,clean
-1.446256,-1.671901,-2.87453,-0.157255,0.957135,0.061541,0.570804,2.114344,-1.553757,0.163692,-0.370934,clean
0.644451,-0.279344,-2.69884,1.0482,0.100623,0.091193,0.736328,0.639776,-0.490181,-0.137373,-0.100483,clean
-2.98027,0.976158,-0.400914,-0.402103,-0.937913,-0.671337,-0.542138,-0.908497,-0.776361,-0.018921,0.449679,clean
0.014843,-0.029659,1.130803,0.211915,1.507112,0.975632,0.51164,-0.271879,-0.178229,0.341193,0.599556,buggy
-1.620319,0.780944,-0.148948,0.217157,1.264306,0.358642,0.205401,0.087364,-1.145036,-0.327564,0.632596,clean
5.898978,-0.760718,-5.882818,3.854385,-0.389267,-3.117232,2.215979,-1.189501,2.636204,0.388474,0.905368,clean
-1.276006,0.276509,-0.889248,0.287752,0.066782,1.461399,-0.233608,0.062711,0.421232,-0.16938,0.197453,clean
-1.888055,-1.35301,-2.341796,-0.678162,0.783163,0.366068,0.189367,1.894181,-0.163959,0.335112,0.247573,clean
0.140702,-0.317102,2.911878,0.56402,-2.386367,-0.070524,0.454968,1.799974,0.429949,0.70268,-0.755701,clean
0.273661,-0.430075,1.100326,0.309222,0.68205,1.105451,0.181758,-0.476229,-0.098222,0.28255,-0.594394,clean
-1.499318,1.70687,-0.391991,-0.106098,1.037035,-0.910534,-0.488984,-0.633217,-1.77141,-1.345916,-0.556672,clean
-0.384179,-1.470735,-0.284743,-0.356598,0.170205,0.122855,0.493888,-0.796109,0.045815,-0.028777,-0.101478,clean
13.066001,-3.344703,5.141381,0.130187,-1.369722,-2.803167,-1.042469,2.143513,0.254333,-1.524209,1.443726,clean
3.548135,0.176793,0.127573,0.592197,2.975028,-4.077862,1.022063,-1.018814,-1.06493,-0.554851,-2.333329,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
-2.675346,0.82433,-0.141791,-0.251983,-1.02138,-0.412638,-0.491976,-0.430628,0.228809,-0.025976,0.002647,clean
-0.112766,0.222033,0.384292,0.246967,0.083096,1.531756,-0.044358,-1.336745,0.596788,-0.515943,-0.236057,clean
-1.166676,-0.182479,0.724972,-0.009918,-0.816155,1.096385,-0.120655,-0.879254,0.373023,0.504949,-0.51583,clean
-3.233458,0.077447,-1.214795,-1.01107,0.097618,-0.784373,-0.087905,0.540802,-1.576466,-1.450781,-1.380035,clean
0.47583,-1.279919,-0.043456,0.092191,0.877098,1.12549,0.338017,-1.133912,0.670114,0.031068,0.64783,clean
-1.539031,-0.739515,-0.092091,-0.414857,2.071967,-1.902161,2.091262,-1.646055,2.280195,0.599131,0.156096,clean
-1.777844,0.14999,-0.444554,0.31364,0.740509,0.841839,-0.229654,0.407995,-0.235026,-0.171805,0.139001,clean
-1.969134,0.058258,-0.818076,-0.148247,0.17678,1.136351,-0.334401,0.274669,0.387712,0.016508,0.362348,clean
-1.56568,-0.071868,0.773341,-0.110108,0.938392,0.731935,0.028313,-0.335028,0.506781,0.436891,0.588729,clean
0.806359,-1.972505,1.074854,-0.380317,1.35955,1.45454,0.277535,-0.300581,0.41167,0.389217,0.957758,clean
-2.975335,1.005978,-0.400974,-0.370763,-0.918582,-0.660809,-0.542094,-0.960057,-0.791263,-0.003316,0.460059,clean
-2.105291,-0.382512,-0.010965,-0.493879,1.430909,0.46934,0.315785,-0.147748,-0.834192,0.273696,-0.047659,clean
11.406807,4.374607,1.287041,1.613066,4.480854,-0.062211,-3.533686,0.251676,0.771336,-1.221664,2.15574,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
3.177624,0.195986,1.874503,0.872046,-0.111878,0.820289,-0.399936,-0.346256,0.09561,-0.823492,-0.730887,buggy
-0.876996,0.359983,-1.167112,0.37064,-0.082426,1.686153,-0.041575,0.093612,0.459005,-0.176973,0.204497,clean
-1.7955,0.47186,-0.79719,0.594034,0.133083,0.623882,0.012409,-0.099781,-1.716653,-0.878344,-0.8528,clean
-2.437077,1.007088,-0.09617,0.22679,0.267908,-0.922906,-0.014251,-0.44087,-1.845626,-0.893391,-0.400054,clean
11.289452,-1.381966,3.625035,-0.829856,0.058295,-0.548698,-0.270382,1.127278,-1.286353,0.936639,-3.022659,clean
-0.925741,0.741927,0.209501,1.012538,-0.703271,1.087754,-0.329883,-0.14009,0.484378,-0.625088,-0.112611,clean
7.718256,-4.043033,-0.327721,-1.12025,0.99339,-1.700854,0.467791,-2.159539,-0.668412,0.274117,2.383599,clean
-0.391573,1.489127,0.601268,-0.16577,0.736645,0.441275,0.093008,0.739082,0.326607,0.45492,0.70256,clean
-2.244626,-0.299559,0.068308,-0.837203,0.618024,0.750002,-0.027935,-0.381457,0.407263,0.903808,0.727602,clean
5.568264,-9.311275,-2.806456,-0.774636,-5.363755,2.343117,0.365231,-2.553835,-0.456433,-0.484073,-3.29343,clean
19.434413,-8.190821,0.221179,-0.06225,-3.589846,-4.151707,-0.642345,-2.080284,-0.995325,-1.99488,3.202359,clean
-2.493527,1.005545,-0.340638,-0.119387,-0.746584,-0.152255,-0.392701,-0.896232,0.222968,-0.4867,0.315435,clean
8.874277,-2.58781,-0.283466,-1.726511,1.532294,-0.508331,-1.362426,-2.112414,-0.659897,0.464277,0.36202,clean
18.103183,10.232367,3.656072,-3.238101,3.917361,-1.531868,-5.143765,1.280751,1.761996,-0.499535,-0.189169,buggy
-2.410778,0.342525,-0.932106,-0.09341,-0.082009,0.369844,-0.295713,-0.00622,-0.981341,-0.628957,-0.538672,clean
-1.202914,-0.725333,0.50467,0.169146,2.437435,0.156417,0.985795,0.155674,-2.990975,0.037596,-0.588526,buggy
1.524733,1.092716,2.042183,0.57023,-1.648195,-0.711143,0.774095,0.100373,-0.093741,-0.898016,-0.382851,clean
-2.352673,1.058157,0.270099,0.135835,-1.522767,-0.730379,-0.250751,-0.418367,-0.578479,0.084129,-0.343797,clean
1.589771,-2.158914,0.639652,-0.058174,1.296176,-0.302727,0.347006,-0.685449,0.744755,0.757211,1.275616,buggy
-1.304367,1.260028,1.404453,0.583707,-3.230422,-0.98379,0.205666,0.582168,0.03982,0.363026,-0.030581,clean
0.16697,0.450512,-1.654098,1.409599,-0.293666,-0.659297,0.285358,0.016113,-1.349756,-0.619823,-1.011719,clean
-0.033549,-0.051521,1.813822,-0.356081,1.108735,0.643227,0.21887,0.819246,0.623212,1.963979,-0.419756,buggy
9.785077,-4.196675,1.823463,-1.078358,1.059157,-2.057274,-1.425178,-0.432092,0.184589,0.220378,2.272623,clean
0.677643,-0.67674,0.664437,0.226926,0.307666,0.644062,0.350076,-0.77623,0.622333,0.443079,0.09709,clean
29.814129,-36.009051,-8.075162,-33.270376,-6.793652,1.9243,0.415176,-0.562829,-4.768971,-0.377761,-1.96033,clean
-1.240424,-0.297084,0.261517,-0.044407,-0.120437,1.384826,-0.132293,-1.151942,0.521765,-0.163324,-0.238206,clean
-1.512794,-0.110279,0.916773,0.088295,1.053661,0.484948,0.268714,-0.176674,-0.180149,0.446029,0.355182,clean
-1.299674,0.054809,1.321529,0.435885,-0.738314,0.540375,-0.00863,-0.291031,0.544161,0.364208,-0.409756,clean
2.794159,-1.74547,1.616851,0.32499,1.160282,1.339855,0.21539,0.232534,0.585379,0.273043,1.108164,clean
8.090932,-0.70952,2.740998,-0.075146,-0.647805,0.215871,0.275387,0.720931,-1.961886,0.549321,-4.206903,buggy
3.11405,0.56738,1.232378,0.43556,-0.13385,1.435486,-0.356366,-1.127817,0.683812,-1.021528,-0.111648,clean
-1.969134,0.058258,-0.818076,-0.148247,0.17678,1.136351,-0.334401,0.274669,0.387712,0.016508,0.362348,clean
2.219012,-1.737131,1.493189,0.616546,-0.512262,-0.817177,0.28317,0.265639,0.13767,0.18207,-0.275049,clean
-1.09,-0.135195,0.321193,-0.025155,-0.138922,1.409714,-0.05162,-1.218881,0.485429,-0.175286,-0.175376,clean
-3.457415,0.776673,-0.718361,-1.193495,-1.835993,-0.855213,-1.166807,-0.921241,-0.37511,0.894111,1.010492,clean
2.186726,-1.276428,1.968256,0.18592,0.642046,1.233768,0.743169,0.437462,0.531753,0.306692,0.956649,clean
-2.395641,-1.20662,-0.492932,-1.855941,0.460059,0.750971,-0.15354,-0.035458,0.800466,1.175323,0.335598,clean
1.015775,0.114947,1.74456,0.411795,0.922703,0.762636,0.232648,0.356835,0.536076,0.106009,1.158579,clean
-2.204091,-0.207432,-1.375199,-0.813055,0.235354,0.833562,-0.806936,0.556234,0.873213,-0.886346,-0.336063,clean
-2.180369,0.007268,0.398507,-0.44387,-0.558721,0.648981,-0.319862,-0.783867,0.38539,0.762744,-0.243441,buggy
-3.460226,1.004593,-0.381951,-0.920003,-1.712537,-0.917085,-1.19071,-1.198765,-0.521035,0.991927,1.256688,clean
-1.495484,0.995836,1.541844,0.715761,-1.27861,-1.176856,0.017273,0.845366,-0.316129,0.113102,-0.542577,clean
3.094415,1.399984,2.509344,0.226735,-0.767864,0.102568,-0.425945,1.087237,0.688906,-0.341119,-0.225644,buggy
-2.209178,0.415283,-0.100445,0.002758,0.785608,0.326441,-0.199275,0.323238,-0.490648,0.23811,0.54782,clean
2.728451,-0.500396,0.711498,1.472298,-0.884148,0.778716,0.810743,-0.80682,1.127345,-0.151295,-0.117382,clean
-2.492962,0.805372,0.415053,0.056719,-1.22613,-0.620148,-0.439953,-0.090949,0.235105,0.138555,-0.140103,clean
-2.504792,1.015681,-0.608857,-0.059525,-0.063102,-0.741108,0.070473,-0.530825,-1.857598,-0.971484,-0.643373,clean
-2.087267,-0.450988,-0.067075,-0.848695,1.002493,0.866737,-0.007996,-0.125433,0.662558,0.513386,0.455455,clean
-2.753689,0.990949,0.074954,-0.188062,-1.005721,-0.791173,-0.442614,-0.541943,-0.689717,0.110015,0.119653,buggy
1.681298,-0.385639,2.024437,1.1045,0.144278,0.944037,-0.188391,0.000725,0.827817,-0.022252,-0.285483,buggy
-1.788982,-0.30449,0.527584,0.004571,1.466091,0.396833,0.383556,-0.124417,-0.793347,0.435287,-0.122333,clean
-0.956658,0.232528,0.75165,0.014624,1.421525,0.777092,-0.213104,-0.570686,0.583974,0.013143,0.699908,clean
-1.107174,2.074013,1.460823,-0.58098,-1.054696,-0.935388,-0.131277,0.766968,0.325268,1.445027,-1.212912,clean
-0.280227,-0.957755,0.701276,-0.123713,0.879502,1.388564,0.21207,-0.249705,0.606175,0.575168,0.08789,clean
-1.235644,1.615245,-0.160323,0.151807,1.013258,-0.806627,-0.959343,-0.843408,-1.051937,-1.431034,-0.135841,clean
-2.735088,0.798257,-0.427499,-0.099673,-0.229184,-0.418499,-0.426389,-0.681181,-0.396922,-0.709675,-0.001036,clean
6.496104,-3.561827,-1.376739,-0.339251,-0.604971,2.315406,-0.622699,-2.179054,0.273639,-0.537533,-0.274831,clean
4.277934,-1.566637,1.660674,-0.223428,-0.04029,1.12497,-0.69373,-0.449147,0.506337,-0.046251,-0.615739,clean
-2.309715,0.980218,0.422973,0.298686,-1.694713,-0.825883,-0.244601,-0.353869,-0.616478,-0.03789,-0.062193,clean
-1.965442,0.125703,0.451991,-0.156459,-0.125523,0.57269,-0.048113,-0.799398,-0.254775,0.284401,-0.518362,buggy
5.893607,-1.415006,4.884926,1.499792,-1.72111,-0.673538,-0.565178,2.924185,0.80687,-1.297576,0.600337,clean
-2.481268,1.092203,0.379191,-0.020199,-1.521078,-0.646834,-0.486696,-0.516424,-0.008715,0.127337,0.394877,clean
-2.441112,1.156607,-0.159108,-0.200544,-0.175544,-0.511485,-0.410353,-0.647997,-0.479666,-0.831685,0.169406,clean
-3.046947,0.839709,-0.469332,-0.43333,-0.8149,-0.655976,-0.594931,-0.768221,-0.681646,-0.167341,0.275728,clean
4.442637,-1.296124,4.505325,1.284282,-1.30108,-0.007133,0.481457,2.568797,1.035449,-0.146649,0.176138,clean
-1.485187,-0.761256,0.014508,-0.53973,0.394669,1.32945,0.000597,-0.57009,0.540008,0.327941,0.052577,clean
0.621091,-0.266352,1.091523,0.625168,-0.201936,1.381214,-0.094561,-0.959465,0.595546,-0.388423,-0.289622,buggy
-2.670493,1.026117,-0.317962,0.135668,-0.140198,-0.910762,-0.090517,-0.77771,-2.019998,-0.750928,-0.205719,clean
-2.273158,-0.289848,-0.252711,-0.588593,0.186929,0.697089,-0.24708,-0.606629,-0.025402,-0.152895,-0.611142,clean
-1.457215,-0.979362,-1.905782,0.45788,-1.146816,1.511358,-0.13786,1.233384,-0.26293,-0.787054,-1.505581,clean
2.820002,-0.864471,2.740006,-0.153483,0.859313,0.564059,0.111647,1.190681,0.507089,0.861326,0.655545,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
0.561491,-0.644462,0.628067,0.124926,-0.097126,0.521364,0.13524,-0.785394,0.606783,-0.002618,0.119183,clean
-1.740563,1.214113,0.682771,0.422467,-1.96849,-0.535782,-0.137443,-0.25188,0.205864,-0.30815,0.085149,clean
0.402517,-0.437254,1.03446,0.687325,-0.905556,1.232159,0.468758,-0.545214,-0.110848,0.026502,-1.255981,clean
2.210603,-1.265585,1.613316,0.306714,0.512467,-0.882315,-0.000285,0.078728,0.773283,0.630912,0.690529,clean
7.425414,-1.164626,1.700538,-0.600169,3.113709,-0.212103,-0.548216,0.085382,-3.219659,0.210311,-1.139126,buggy
-2.021085,-0.366305,0.902998,-0.360592,0.479424,0.47594,-0.005523,0.081161,0.463266,1.256432,0.287613,clean
-2.128075,-0.374087,0.021097,-0.408248,1.397267,0.457295,0.301953,-0.221518,-0.837686,0.333849,0.050872,clean
-2.095109,-0.721623,-2.028731,-0.695623,2.146102,-2.766718,1.751245,0.487246,0.850219,-0.299654,-0.0987,clean
-2.247483,-0.108052,-1.621886,-0.186575,1.259731,-2.605653,1.548681,-0.470434,0.666327,-0.66891,-0.692902,clean
2.473486,1.255591,2.020306,0.870298,-0.064316,0.609501,-0.02715,-0.064979,0.195915,-0.63416,-0.799028,clean
-0.944853,-1.210073,0.126135,-0.419555,1.371662,1.259069,0.092082,-0.398172,-0.096899,0.105014,0.078097,clean
-2.726728,1.007336,-0.406694,-0.067673,0.173358,-0.899041,-0.113561,-0.603841,-1.934725,-0.864659,-0.299055,clean
