@relation 'PC3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-10'

@attribute 0.226NUM_OPERATORS... numeric
@attribute -0.384NORMALIZED_CYLOMATIC_COMPLEXITY... numeric
@attribute 0.395ESSENTIAL_DENSITY... numeric
@attribute -0.422MAINTENANCE_SEVERITY... numeric
@attribute -0.496DESIGN_DENSITY... numeric
@attribute 0.436HALSTEAD_LEVEL... numeric
@attribute 0.426NORMALIZED_CYLOMATIC_COMPLEXITY... numeric
@attribute -0.794PARAMETER_COUNT... numeric
@attribute 0.558LOC_CODE_AND_COMMENT... numeric
@attribute class {buggy,clean}

@data
-1.601022,-0.04089,-1.158085,0.218675,-0.702398,-0.575349,-0.341127,-0.329343,-0.300946,clean
-1.896407,-2.081951,-1.275522,0.27557,0.554306,-0.751152,1.454079,-0.340271,-0.182088,clean
-2.112597,-0.065383,-1.708943,-0.349327,-1.308938,0.958373,-0.485053,-0.109989,-0.021427,clean
2.355397,1.920952,1.13418,-0.898692,0.989022,-0.136733,-0.531565,0.909397,-0.360578,buggy
2.388792,1.117211,-0.09868,2.182556,2.224761,-0.123798,1.013925,0.837869,-0.412796,clean
-0.212392,-0.508641,0.691366,0.133346,-1.985258,1.059458,-0.103794,0.270256,0.376506,clean
-0.786894,-2.912684,2.138512,-1.1477,0.634612,-0.629744,-0.117712,0.132935,0.701691,clean
-1.520335,-0.77482,-0.846232,0.611186,0.192378,-1.362632,0.056315,0.691611,-0.3741,clean
-1.589108,1.086917,-0.939499,0.18735,-1.103212,1.000071,-0.665921,-0.020659,0.553742,clean
-0.427985,0.597203,-0.785148,0.56999,-1.456565,-0.981211,-0.37252,0.020432,-0.046482,clean
4.983354,2.599064,1.222022,0.451239,0.260163,0.486072,1.684356,-0.393114,0.373207,buggy
5.967053,-0.883255,3.87841,1.3623,-2.591977,-0.944775,0.628632,0.264389,-0.149191,clean
-1.779322,-0.015341,-1.432146,-0.225067,0.047349,-0.312324,-0.440963,0.961836,-0.45863,clean
0.513476,2.522864,0.38148,1.844666,0.966547,-0.479062,-0.180134,0.145945,0.144946,clean
1.007689,2.915994,-0.578791,0.242513,0.990713,-0.804787,0.016926,1.169838,-0.359605,buggy
-2.04836,-0.460207,-1.271596,-0.012428,-1.114767,0.11878,-0.484278,0.300248,0.247956,clean
-1.524564,-1.601085,0.46928,-0.703587,1.896463,-0.695282,0.01643,1.195043,-2.57622,clean
-2.143833,-0.232168,-1.910882,-0.396807,-1.247308,1.324315,-0.187478,0.525623,-0.054906,clean
-1.343175,0.652918,-0.495528,0.742944,0.998182,-0.940055,-0.764264,0.394255,0.886743,clean
-0.790787,-0.566864,-1.21789,0.786581,0.362006,-0.790326,0.657759,0.305855,-0.560174,clean
-0.698075,-0.271027,0.984725,-0.248276,2.361135,-0.237921,-0.154408,-0.719674,0.305423,clean
-1.201096,-2.404176,0.166583,-0.296092,0.856503,-1.196398,0.632031,-0.133842,0.188659,clean
-1.517611,-1.456104,0.312947,-0.839279,1.850163,-0.588237,-0.057879,1.113079,-2.638927,buggy
-0.819577,1.092018,-1.008301,-0.195103,-0.629274,-1.321774,-0.68541,-0.79442,-0.073588,clean
-0.103853,1.283583,-0.597656,1.01265,-0.847084,-0.411054,-0.245859,0.351514,0.012167,clean
-1.537526,-0.216355,-1.12745,0.156656,0.056411,-1.276196,-0.228429,-0.220948,-0.556116,clean
-0.028031,-0.296474,-1.130629,0.503714,-0.795309,-1.156392,0.42745,-0.955433,-0.653377,clean
-1.584473,1.88171,-1.060121,0.113831,-0.579446,1.878745,-0.523238,-0.587252,0.365649,clean
-2.155341,-0.589085,-1.49559,-0.252123,-1.304643,0.595991,-0.236547,-0.659951,0.25451,clean
-0.599235,0.925195,-0.637846,0.984311,-0.471614,-0.684443,-0.305,-0.326715,0.311233,clean
-2.003103,-0.450713,-1.213492,-0.193486,-0.102316,-0.910973,-0.51542,-0.365163,-0.234578,clean
-0.231907,-1.787139,1.540301,-0.545195,-1.198634,0.579281,-0.242101,0.470925,0.891195,clean
-1.558204,-1.4766,0.211693,-0.903659,1.858542,-0.456306,0.001482,1.040792,-2.667379,clean
-0.17801,0.711383,-0.643536,0.611727,-0.993457,-1.927843,-0.947587,0.442736,0.360145,clean
2.119096,-0.436984,1.978057,1.002973,-1.614396,-1.068061,-0.52857,0.197225,0.451979,clean
-1.663779,1.491044,-1.285465,-0.072658,-0.718919,1.622069,-0.54626,-0.425469,0.350488,clean
-0.252179,2.506933,-0.011109,1.319784,0.169906,1.939252,0.542534,-0.462161,-0.190636,buggy
-1.161331,-1.315802,0.262712,-0.560352,-0.099495,0.415165,0.038454,0.427355,-0.128281,clean
-1.395961,-0.119541,-1.386126,0.468994,0.922953,-0.475927,0.404811,-0.023679,-0.563526,clean
-0.475822,2.206504,1.388138,-0.990333,2.314666,0.677988,-1.071165,-1.143714,0.145467,clean
-1.352827,-1.142867,2.28174,-2.91656,1.831566,1.742035,-1.448565,1.198695,-1.23225,clean
1.064991,3.080795,1.320924,0.827084,0.816139,2.001908,0.292132,-0.781097,-1.042056,buggy
-1.96481,-0.284481,-1.337977,-0.351295,-1.4095,-0.306833,-0.726509,-1.103977,0.333215,clean
-0.78117,0.987358,-1.344392,-0.613655,-0.01997,-0.918105,-0.765158,1.267433,-0.236761,clean
-2.154055,-1.470884,-1.423316,-0.126744,-0.09556,0.430136,0.874464,0.05399,-0.133516,clean
-0.917475,-1.683876,1.769901,-1.411123,0.134841,0.071502,-0.932396,0.710808,0.805612,clean
0.586812,0.387223,0.756514,-1.310009,-0.078431,-0.54262,-0.372888,-2.375777,-0.121354,clean
-0.669694,0.058279,1.844586,-1.414117,0.637974,1.54986,-1.077506,1.237778,-0.563804,clean
-1.24796,-2.050894,1.553025,-0.988214,-0.399443,0.976435,-0.282354,0.203693,1.506757,clean
-1.493562,-0.181207,-1.087837,0.567298,-0.655255,0.23288,0.190193,1.028049,-0.098078,clean
0.213961,1.10686,2.302475,-0.524861,1.32807,1.49251,-0.568761,0.058119,0.074006,clean
-1.791639,-0.327739,-1.433392,0.291987,-1.551765,0.626224,-0.061388,0.138451,-0.083294,clean
-0.199465,-1.045318,0.742447,-0.234892,-0.464831,-1.036013,-0.616645,0.122726,0.030456,clean
-1.622794,-2.297624,0.250733,-0.660992,-0.270919,0.772322,0.516216,0.190082,0.694821,clean
4.991689,2.394652,3.724257,-0.386907,-0.255737,1.252458,0.075854,1.007763,-0.699834,clean
-1.987924,-1.094043,-1.599118,0.160184,-1.327423,0.913144,0.672508,-0.722964,0.154188,clean
-1.130524,-1.628748,1.235007,-1.027497,0.315671,1.160421,-0.262221,1.265581,-0.318061,clean
0.521285,2.363237,1.078111,-0.539056,-0.160746,0.945316,-0.587002,0.38311,0.714875,clean
93.711747,-17.240888,-22.29023,1.920361,7.658162,7.743755,-13.555293,-0.205088,1.182425,clean
-1.609186,-0.172757,-1.203893,0.092835,0.220486,-1.206639,-0.14822,-1.085487,-0.307696,clean
-1.640151,-1.19539,-0.913369,0.477622,0.341073,-1.205327,0.552998,-0.11918,-0.302715,clean
-0.246397,0.414408,0.432506,0.002545,-0.778702,-0.661454,-0.491924,0.800791,0.937581,buggy
2.041992,-1.011879,2.262721,-1.800968,1.060047,-0.816754,-0.898003,1.00181,-0.44162,clean
-1.166693,-0.302707,-1.353326,0.577685,-0.00424,0.343369,0.878791,0.008072,-0.812545,clean
-2.295182,-1.231294,-1.668222,-0.188223,-0.891059,1.154815,0.566714,-0.086905,0.276599,clean
-1.261351,0.452284,-1.353083,0.081791,0.614914,-0.798214,-0.095731,0.218297,-0.224251,buggy
0.821291,2.064314,0.21336,1.646284,1.903985,-0.858871,0.309044,0.920085,-0.961318,clean
-0.760057,0.304167,0.00404,-0.748594,0.094556,1.07193,-0.404882,0.924427,0.179696,clean
8.836336,2.611165,4.388532,-0.838008,0.405002,0.313236,1.56877,-0.734275,-0.082617,clean
-0.955045,-0.071745,0.887424,-0.994329,0.112011,0.601248,-1.179541,1.296307,-0.056284,clean
-0.158125,-3.451998,2.439056,-0.801033,0.949632,-0.913425,0.175395,-0.021947,0.630526,clean
1.870449,-1.511962,-1.144908,1.325917,0.832867,-1.10812,1.448957,-0.751266,-1.603599,clean
-2.405318,-2.84527,-1.368549,-0.014747,0.502191,0.324308,1.9917,-0.669173,0.173952,clean
-1.078626,3.508529,-0.330487,0.927868,2.383597,1.311858,0.005023,-2.3231,0.208902,buggy
-1.51319,0.80116,-1.021813,0.612386,-0.727731,0.70961,-0.333649,-0.046548,0.230984,clean
-0.380384,0.147714,-1.088015,0.295723,-0.296546,-1.741146,-0.044638,-0.056121,-0.760029,clean
-0.174823,-1.511686,0.629656,-0.064545,-0.403212,-0.952939,0.046133,0.021613,0.242401,clean
-0.662488,0.792681,-0.884015,0.451727,-0.600017,-1.160768,-0.36449,-1.894942,0.206244,clean
-2.236844,-1.102226,-1.485661,-0.172789,-1.145871,0.68588,0.235746,-0.665818,0.342137,clean
-1.936815,-0.493462,-1.865235,0.077746,-0.436788,0.847774,0.361499,0.543194,-0.549704,clean
-0.772202,1.960965,-0.613294,-0.2319,0.275488,-0.600415,-0.868836,-0.812641,-0.18396,clean
-1.450299,0.202265,1.628014,-2.089119,1.635042,1.557782,-1.726492,0.226877,0.073632,clean
-0.550365,0.509353,-0.572557,0.806085,-0.219416,-1.5088,-0.247092,0.054707,-0.444191,clean
-1.204658,0.696463,-1.240477,0.144425,0.494919,-0.668223,-0.115151,0.231453,-0.155347,clean
-1.78537,-0.29531,-0.991269,0.305846,0.543595,-0.050176,0.038914,0.895831,0.178594,clean
-0.775951,1.40088,-0.626865,-1.039835,-0.618544,0.611776,-1.677868,-0.04164,0.740252,clean
-0.811553,2.434859,-0.222667,0.975515,-0.127826,0.530671,-0.697038,-0.834624,0.594571,clean
0.869532,2.384726,-0.187006,1.500764,1.162058,-0.258127,0.445154,0.827139,0.124656,clean
0.7962,3.050792,-0.399965,0.53389,0.420703,-0.477401,-0.120285,-0.266436,-0.563713,clean
-0.00579,-1.293197,-0.118115,1.616757,-1.673149,-1.438701,0.753855,-0.375034,0.332823,clean
-0.468093,-0.520966,0.878444,-0.678849,-0.499569,-0.234459,-0.787208,-0.148181,0.147143,clean
-2.210524,-1.840563,-1.976048,0.100764,-0.330193,1.395845,1.592026,-0.344615,-0.234856,clean
-1.297089,-1.168501,1.2481,-2.480739,0.394565,-0.659078,-1.505184,-2.260322,0.734196,buggy
9.840373,2.583176,-1.842609,-1.771159,0.612855,-2.975811,1.553731,-1.831397,-1.827123,clean
-2.029292,-1.022492,-1.039753,-0.135046,-0.074687,-1.233,-0.166033,-0.934066,0.040064,clean
-0.685656,-2.013843,1.020103,-0.18641,0.417184,-1.578468,-0.065106,-0.639946,0.585611,clean
-0.116604,0.12069,2.104569,-1.113687,0.0277,0.388276,-1.348985,0.80471,-0.135323,clean
11.763637,5.169762,2.916796,5.940688,2.650373,1.347043,1.767613,0.961887,4.648102,clean
-0.19357,3.906857,0.037608,0.845507,1.280045,0.532955,-0.382694,-0.838426,0.078907,clean
-1.362847,0.375783,-1.303729,-0.085076,-1.834193,-0.022139,-0.397599,-1.106284,0.280946,clean
-1.788348,-1.889936,0.68059,-1.670588,0.705932,-0.08098,-0.73924,0.229288,0.558355,clean
-2.316524,-0.604118,-2.069557,-0.725925,-0.215345,0.285463,-0.136654,-1.008588,-0.43957,clean
-2.048724,-0.394441,-1.40508,-0.121559,-1.17639,0.572393,-0.294879,0.150945,0.166309,clean
-1.828465,-0.725838,-1.445437,-0.024609,-0.66166,-0.525695,0.08712,-1.168836,-0.094211,buggy
1.95919,-2.681218,1.211777,0.017273,-0.873121,0.697457,1.489831,-0.760943,-0.270278,clean
-1.558907,-0.568945,-1.193195,0.715983,-0.746061,0.050316,0.334649,1.064511,-0.329062,clean
1.170922,0.608788,-0.770584,0.740095,-0.889659,-2.031236,-0.870752,2.287619,0.407351,clean
5.18596,-1.627093,5.020037,0.720137,-2.654265,0.491035,0.207412,-0.431052,-0.530045,clean
37.799301,12.019606,-5.911634,-23.867103,-5.755584,-3.690778,9.773018,3.383175,3.87334,clean
-1.818263,-0.792495,-1.025208,-0.331905,-0.175202,-1.710751,-0.405309,-1.497779,0.175755,clean
-1.791751,-0.442817,-1.730266,-0.089829,0.103301,-0.460901,0.037349,0.059823,-0.777012,clean
-2.263119,-0.831646,-1.769002,-0.359553,-0.170254,0.49689,0.161809,-0.174744,-0.404044,clean
-1.293359,0.162942,-1.140557,0.572256,0.334008,-0.882498,0.308661,0.246049,-0.788739,clean
-1.770755,-1.187028,-1.038911,0.540259,-1.035535,-0.389821,0.321144,-0.169761,0.407201,clean
-0.275453,1.763959,-0.608543,0.771684,-0.451295,0.118485,0.015304,0.069062,-0.356273,clean
2.074985,2.147512,1.517929,0.807603,0.211208,0.475544,0.491492,0.834696,-0.008312,clean
0.379151,-0.791862,1.020777,-0.08025,0.884021,-2.928074,-0.116602,-1.07827,0.917208,clean
-2.004285,0.806618,-1.296791,0.227626,0.129545,2.223291,0.096852,-0.865511,0.41204,clean
-2.107629,-0.485536,-1.439106,-0.364739,-1.241094,-0.010939,-0.498507,-1.243426,0.336924,clean
-1.669588,-0.064447,-1.261853,-0.570976,-0.350926,-1.470834,-0.8036,-0.910009,-0.097628,clean
1.385139,1.963832,0.230286,1.353927,0.505374,-2.595939,-0.964879,-0.420977,0.229173,clean
-0.583421,1.854865,-0.797436,0.50431,-1.055796,0.317791,-0.485868,-0.02348,-0.077792,clean
-0.914508,-0.915053,-0.736385,0.677582,-0.243635,-2.440615,-0.017508,-1.211631,-0.144495,clean
-0.719758,-1.909596,2.069857,-1.965289,0.864851,-0.875097,-1.134427,-0.429159,0.269927,clean
-0.137476,-3.261821,2.598731,-1.536805,1.406653,-1.375456,-0.297113,-0.355039,0.113645,clean
-0.710111,-3.21777,1.824934,-0.330061,0.100181,0.086716,0.567796,0.69822,0.863041,clean
-1.331298,1.050798,-1.061876,-0.225788,-1.049532,-0.134608,-1.105676,0.335944,0.195516,buggy
-2.316097,-1.156199,-1.814483,-0.239614,0.135918,0.765865,0.560884,0.503201,-0.413108,clean
0.192547,2.890568,-0.484522,-0.087828,0.701265,-0.669354,-0.315089,-0.858467,-0.655537,clean
-1.072148,-3.57904,1.493256,-0.676549,1.015759,-0.461264,1.025661,0.018123,0.51946,clean
-2.167184,-1.128619,-1.346197,-0.200752,-0.010906,-0.549297,0.115555,-0.481784,-0.12541,clean
-0.828477,-0.796608,1.018095,-1.144482,1.12326,-0.81453,-1.054837,0.653302,-0.319315,clean
3.836719,0.811164,3.232955,-2.044892,-0.434119,0.089544,-0.827021,0.636816,-0.540933,buggy
-1.071878,-0.356489,0.891211,-0.905325,-0.181838,0.631392,-1.079917,1.375309,0.248944,clean
-0.106028,0.788866,-0.225743,0.629273,-1.562022,-2.516833,-1.018418,-0.03883,0.318174,clean
-1.483288,0.414585,-0.976032,-0.151344,-1.357037,-0.483498,-0.974578,-0.144759,0.575711,clean
-1.994277,-0.80881,-1.353426,-0.301869,-0.337452,-0.338747,0.048529,-0.478946,-0.146547,clean
-1.335145,1.265835,-1.271901,0.228635,-0.890584,1.083536,-0.086718,-0.809127,0.63192,buggy
3.547255,-1.630011,3.914554,-0.050704,-2.010103,-2.335164,-1.60315,-0.702956,1.275344,clean
-2.167404,-1.021658,-1.342512,-0.19674,-0.004045,-0.537304,0.027325,-0.494701,-0.16324,clean
-1.644654,-1.315198,1.44519,-2.497288,1.244076,0.317032,-1.436641,0.073166,-0.50954,clean
2.444684,-0.324534,1.986186,0.166005,-2.105974,-0.38247,-0.451602,0.07319,0.178281,clean
-1.01948,-0.339465,3.623957,-2.925925,4.233047,2.225685,-1.712828,1.254925,-1.824488,buggy
2.475376,-4.150441,4.368103,-2.332824,1.885532,-0.832679,-0.164326,-1.283969,-1.804267,clean
-0.109058,0.439704,-0.200078,0.464216,-0.391598,-3.667259,-2.104921,0.348544,1.06648,clean
4.883966,5.726777,5.3971,0.165751,3.509341,2.285538,0.489306,-1.018668,1.111396,clean
-0.422089,-2.227761,1.504054,0.251673,-0.950205,-0.224221,0.191704,0.493279,0.54321,clean
0.91966,1.763949,-0.908028,-0.433311,-2.57984,0.129192,-0.98385,1.745,0.445602,clean
-1.751176,-0.222665,-0.780246,-0.324469,-0.062347,1.547437,0.082574,1.256198,-1.374524,clean
0.196576,2.350756,-0.763865,0.919387,1.016718,0.087114,0.40924,0.460099,0.172429,clean
0.975221,0.03511,3.201738,-1.792277,1.928942,1.694854,-0.401893,0.692528,-0.339576,buggy
0.006783,0.624541,-0.400999,0.800109,0.032526,-1.440318,-0.006647,-1.592262,0.006071,buggy
-2.065401,0.097839,-1.670474,-0.427238,0.367028,0.07984,-0.275666,-0.980007,-0.114199,clean
-1.865337,-2.270219,-0.843255,0.850129,-0.02652,-0.263882,1.569167,0.530657,0.193016,clean
0.971761,1.572476,1.422156,1.191464,-0.410112,0.00313,-0.062879,-0.140297,0.181279,clean
4.30022,2.697626,1.486519,1.081519,0.5668,0.324849,0.422861,0.845947,-0.395995,buggy
-0.214928,0.700748,-0.276505,1.367093,1.754539,-1.129055,0.010974,1.219667,-0.831,clean
-1.058116,-3.245243,1.757733,-1.168125,1.549664,-1.243561,0.212059,-0.287428,-0.026115,clean
-2.389037,-1.455595,-1.720414,-0.360284,0.058337,0.11903,0.528778,-0.8106,-0.194873,clean
1.150219,1.618329,-0.510556,1.01196,0.66824,-0.547911,0.375104,0.875333,-0.878313,buggy
-1.419278,0.428021,-1.309175,0.283883,-0.538103,0.362645,-0.117178,0.861523,-0.499196,clean
0.68542,-0.373831,1.104029,0.713918,0.115216,-2.274947,-0.387149,-0.238062,1.382825,clean
0.528443,2.380261,-1.350148,-0.390166,-0.426611,0.083053,0.472499,0.861744,-0.776447,buggy
-1.522925,-0.784346,-0.919239,0.72912,-1.475574,0.665168,0.561237,1.183692,0.188576,clean
-0.797237,0.952283,-0.557828,1.074167,-1.141693,0.001031,-0.509523,0.419727,0.307839,clean
2.99201,2.689589,2.442629,0.163342,0.606326,-0.83451,-0.45311,1.174469,0.144369,clean
0.069559,1.103299,0.930553,0.134523,1.005046,0.913127,-0.204621,0.603118,0.267266,buggy
3.261573,3.011024,1.398838,1.822316,0.722103,0.575067,0.705259,0.777116,-0.040163,clean
-1.997517,-0.566474,-1.344172,-0.318196,-0.174891,-0.866295,-0.411595,-0.39185,-0.196045,clean
-1.197998,1.277962,-0.89537,1.0743,2.512608,0.416415,0.758446,-0.278917,1.729838,clean
1.687977,2.84035,0.258774,1.099716,-2.112468,-0.041614,-0.226124,1.565949,-0.13707,clean
-2.050042,1.536984,-1.595538,0.05393,-0.14385,2.833456,-0.328569,-0.590817,-0.092597,clean
1.327273,2.062866,-0.093605,1.816115,0.186277,-0.030808,0.23588,1.01177,0.361495,clean
-0.704589,1.938479,-0.943079,-0.331557,0.302399,-0.23481,-0.746979,0.738303,-0.556153,clean
-0.594479,-1.743153,1.274315,-1.331344,0.271798,-1.722362,-1.018897,-1.255131,0.375283,clean
-0.096723,-2.853049,0.520145,1.789496,-0.135718,0.176307,2.133321,2.076154,-0.54947,clean
-1.894252,-0.309716,-1.608612,0.143755,-0.617088,0.319862,0.046395,0.794447,-0.454857,clean
2.483483,2.810339,1.283297,-0.334981,1.165845,-0.276106,-0.0029,-0.274617,-0.468597,clean
0.093287,0.833514,-0.252774,1.108457,0.953461,-0.402468,0.273635,0.428833,-0.521439,clean
-1.816481,-0.207582,-1.317855,-0.119266,-0.218159,-0.259923,-0.412774,0.988817,-0.404358,clean
-1.926933,0.70132,-0.447318,-0.21929,2.270701,1.580923,-0.407604,0.595829,-1.133053,clean
0.065622,1.85635,-0.398937,1.547725,0.929055,0.234619,0.582287,-0.101926,0.756169,buggy
-1.996007,-0.009371,-1.879138,-0.59868,-1.387163,0.967383,-0.362636,-0.089601,0.053616,clean
-1.683468,-1.82821,1.599997,-2.302166,0.405038,0.477083,-1.353314,0.29297,-0.034307,clean
-0.546301,2.132118,1.343233,-0.708844,1.962466,1.589301,-0.873056,0.45122,-0.037596,buggy
-2.29059,-1.376378,-1.486979,-0.254115,-0.997808,0.435226,0.373576,-1.356363,0.483579,clean
0.737424,2.457621,1.043425,0.354983,-0.094004,0.552636,-0.222023,0.790272,-0.895605,clean
-0.0113,-0.064289,2.109819,-0.971081,-0.527072,0.571557,-1.430871,0.19045,0.361528,buggy
0.680875,2.247393,-0.680019,0.527416,-1.259775,-0.156186,-0.369496,1.369567,0.13543,clean
-0.764532,1.201825,-1.252681,-0.018623,-0.063458,-0.465688,-0.394229,0.250032,0.005044,clean
-0.904018,-0.680823,-0.406027,1.658723,0.828439,-0.5349,0.896209,1.150853,-0.051059,clean
-1.15563,0.42315,-1.044516,0.448574,-1.093656,0.051896,-0.272673,1.138324,-0.251433,clean
-0.764802,2.605843,-0.333768,0.610544,0.899581,-0.071291,-0.483182,-1.832522,0.287855,clean
-0.141153,1.381803,-1.271837,0.238418,-1.584908,0.518229,0.210252,0.094798,-0.163941,clean
-1.595151,-1.005437,1.422375,-2.241839,0.78315,1.178372,-1.58826,1.438378,-0.351835,clean
0.353276,-1.925581,-0.753775,2.584722,4.184673,1.524285,4.635024,-0.706203,1.891987,buggy
-1.345467,0.49119,-1.077388,-0.133674,-0.486613,-0.231269,-0.545589,1.174083,-0.413135,buggy
1.960102,-1.468631,-1.10517,1.31576,0.749204,-1.297316,1.329175,-0.677043,-1.585961,clean
-2.058854,-0.447064,-1.283164,-0.144381,-1.168789,-0.066265,-0.548648,-0.415877,0.297993,clean
-2.315263,-1.516401,-1.598198,-0.338684,-1.036082,0.627398,0.565071,-1.426253,0.528403,clean
-0.517432,1.569504,-1.317035,-0.95098,-0.489032,-0.220521,-0.277301,1.118923,-0.339668,clean
-1.535987,-0.647839,-0.7976,0.551163,-0.671821,-1.030511,-0.104009,-0.017337,0.020234,clean
-0.498399,-0.611131,1.7015,-0.894598,1.022134,0.537946,-0.70044,0.817062,-0.168689,clean
7.887234,3.001153,5.275235,-0.535113,0.200582,1.581148,0.471832,-1.385771,-2.472227,clean
-1.719529,-0.974538,-1.214651,0.618141,-1.176752,0.718199,0.60077,1.003813,0.104863,clean
1.036573,4.360545,0.182904,0.630933,1.835551,-0.425705,-0.034868,-1.121964,-1.911799,buggy
-1.478382,-2.35784,1.344259,-1.893205,1.172564,-0.087995,-0.537923,0.663777,0.085861,clean
-1.86907,0.547307,-1.186068,-0.059689,-0.983517,0.754209,-0.596389,-0.743003,0.411288,clean
-0.264579,-3.575281,2.250408,-0.921143,1.36579,-1.03761,0.252658,-0.100729,0.483043,clean
0.180351,2.854221,-0.500539,-0.095573,0.684222,-0.680553,-0.316354,-0.857855,-0.647461,clean
0.029619,-0.355022,1.742234,-0.455664,-0.508827,0.506983,-0.820486,-0.569523,1.391768,clean
-1.788561,0.236498,-1.258533,-0.277208,-1.413223,0.021128,-0.882193,-0.420479,0.179285,clean
-1.458459,-1.186455,-0.600082,0.439,0.196053,-0.544942,0.508091,0.887563,-0.835429,clean
1.391067,3.625027,0.759252,1.380383,-0.037185,0.653298,-0.289002,0.209182,-0.048121,buggy
-0.906559,1.158549,-1.341628,0.101602,0.073441,-0.096719,-0.024721,-0.08432,-0.756678,clean
-0.618093,-4.097163,2.146694,-0.806799,1.645227,-1.192927,1.008376,-0.454933,0.393115,clean
-1.225078,-0.889843,-0.813958,0.971548,-0.250644,-0.837369,0.417236,1.414671,-0.308331,clean
0.261734,-1.320473,1.441217,-0.386502,-1.173509,-0.784722,-0.802657,0.044649,0.752738,clean
-1.070142,-1.780073,-0.680202,1.051574,0.615513,-2.057224,1.349496,0.212773,-0.429102,clean
-1.645612,-0.888422,-0.926901,0.319269,0.214762,-1.846749,-0.033793,-0.74926,-0.260438,clean
-2.242627,-1.16696,-1.511371,-0.171834,0.091519,0.071502,0.360157,0.044798,-0.253371,clean
-0.67838,1.972788,-0.676419,0.344075,-0.04935,-0.260485,-0.598458,0.097997,-0.238747,clean
-1.150204,0.613932,-1.068611,0.291249,-1.397502,-0.079694,-0.534515,0.516883,0.252072,clean
-1.405827,0.004275,-1.308676,0.02136,-1.541563,-0.414446,-0.45496,-0.212235,0.179469,clean
-0.763303,-2.289887,1.712621,-0.631148,1.434952,-1.597778,-0.290192,-0.540851,0.686707,clean
-2.028065,-0.978444,-1.310175,-0.350508,-0.101266,-1.072109,-0.126785,-1.047336,-0.003485,clean
-0.108011,-0.134666,0.40064,-0.42809,-0.282754,-0.351409,-0.218837,-1.160044,0.560615,clean
0.754842,2.736996,1.257608,0.591221,-0.080366,0.871839,-0.61648,-0.183081,-0.221936,clean
-1.274889,0.510301,-0.975793,-0.371125,-1.622042,-1.056237,-1.299094,-0.714254,0.424128,clean
-0.983421,-2.916269,0.629531,0.334632,0.516413,-0.78217,1.221154,0.186674,0.24554,clean
3.354974,1.031933,3.424397,0.003491,0.473132,-0.276528,-0.987838,1.84911,-0.262548,buggy
0.980229,1.483265,1.448875,1.220781,-0.455255,-0.077749,-0.077032,-0.098308,0.232957,clean
-0.950101,-0.835719,-0.875694,0.96144,0.36913,-1.80934,0.186899,0.755386,-0.644175,clean
-0.158633,1.57283,-0.447023,0.902893,0.772669,-1.241917,-0.279491,-0.394056,-0.162637,clean
2.31324,-2.018799,2.843816,0.129491,-1.855914,-0.135877,-0.043734,-0.069058,0.26509,clean
0.171641,2.181328,-0.160834,0.686402,-3.000984,0.37709,-0.369087,1.583059,-0.433299,buggy
-1.461159,0.762409,-1.091858,0.155979,-0.894735,0.274286,-0.946594,1.026556,0.344043,clean
2.415392,1.927564,3.478469,0.215684,3.462642,0.004997,-0.458303,-0.199701,0.342086,clean
-2.449286,0.353424,-1.468224,-1.015273,-0.230054,2.06135,-1.209872,-0.108968,0.452426,clean
-1.990554,-0.709821,-1.192687,0.164583,-1.05425,0.709665,0.044546,0.978833,0.252335,clean
-1.964216,-0.923272,-1.711104,0.17974,0.43297,-0.026207,0.554139,0.712492,-0.797696,clean
-1.394298,1.884557,-0.831722,-0.008536,-0.313036,0.957479,-0.664355,-1.867575,0.607885,clean
-2.145241,-0.0856,-1.647395,-0.283151,-1.234165,1.000184,-0.433479,-0.103241,-0.012299,clean
-1.372795,1.226542,-0.461787,0.509106,1.122943,0.612704,-0.475078,0.006102,-0.4331,clean
0.605955,1.754177,-0.512262,1.138831,0.223719,-0.28112,0.007316,0.745546,-0.873479,buggy
-0.562896,1.435828,0.535926,-0.037304,1.360311,0.585592,-0.448989,-0.53134,0.283307,clean
-1.317843,-0.240626,-0.664924,0.597706,-1.568266,-0.812568,-0.487737,0.130666,0.408717,clean
-1.478437,0.210017,-1.688927,-0.288437,-1.634656,0.337739,-0.209039,-0.544578,0.000304,clean
2.131316,-0.619652,2.54158,-0.468855,-2.06553,-0.12615,-0.745817,-0.055743,0.683441,clean
-1.679851,1.517845,-1.217582,0.002404,-0.551645,1.706105,-0.479498,-0.565243,0.296989,clean
-0.283138,-2.3344,1.736277,-1.659654,-0.535812,-0.925669,-0.545891,-2.280183,1.195792,clean
-1.65615,0.795216,-1.68145,-0.532506,-0.02435,0.724017,-0.188166,0.523091,-0.442668,buggy
-0.827631,1.202386,-0.976648,0.698862,0.330208,-0.325888,-0.250073,0.791002,-0.405273,clean
-1.939023,1.61382,-1.131439,0.34711,0.703438,2.00562,-0.350527,-1.127286,0.411131,clean
-1.675928,-0.700389,-2.122467,-0.165855,0.308474,-0.129966,0.6317,-0.148534,-0.960129,clean
